,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,0.0
P7,0.0,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.11538461538461539,0.0,0.0,0.0,0.4230769230769231,0.0,0.46153846153846156
CPz,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0
AF8,0.0,0.11538461538461539,0.0,0.0,0.0,0.4230769230769231,0.0,0.46153846153846156
