,F7,FT9,CP1,F4,AF7,AFz,CPz,AF8
F7,0.3181818181818182,0.0,0.0,0.0,0.3409090909090909,0.3409090909090909,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.5277777777777778,0.4722222222222222,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.5135135135135135,0.4864864864864865,0.0,0.0,0.0,0.0
AF7,0.234375,0.0,0.0,0.0,0.375,0.390625,0.0,0.0
AFz,0.22388059701492538,0.0,0.0,0.0,0.373134328358209,0.40298507462686567,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
