,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.3181818181818182,0.0,0.0,0.0,0.3484848484848485,0.0,0.3333333333333333,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.5194805194805194,0.0,0.18181818181818182,0.0,0.2987012987012987
CP6,0.24444444444444444,0.0,0.0,0.0,0.5,0.0,0.25555555555555554,0.0
FT10,0.0,0.0,0.0,0.35714285714285715,0.0,0.30952380952380953,0.0,0.3333333333333333
CPz,0.3125,0.0,0.0,0.0,0.359375,0.0,0.328125,0.0
AF8,0.0,0.0,0.0,0.4067796610169492,0.0,0.23728813559322035,0.0,0.3559322033898305
