,F7,FT9,CP1,F4,AF7,AFz,CPz,AF8
F7,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.25,0.0,0.4,0.0,0.0,0.35,0.0,0.0
F4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.29411764705882354,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
