,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.49193548387096775,0.051075268817204304,0.05913978494623656,0.021505376344086023,0.06182795698924731,0.1586021505376344,0.1532258064516129,0.002688172043010753
P7,0.0443213296398892,0.4626038781163435,0.07479224376731301,0.036011080332409975,0.0,0.0886426592797784,0.13850415512465375,0.15512465373961218
Oz,0.14136125654450263,0.15706806282722513,0.43455497382198954,0.031413612565445025,0.0,0.14659685863874344,0.04712041884816754,0.041884816753926704
P8,0.06535947712418301,0.10457516339869281,0.0392156862745098,0.37254901960784315,0.0,0.17647058823529413,0.032679738562091505,0.20915032679738563
CP6,0.24444444444444444,0.0,0.0,0.0,0.5,0.0,0.25555555555555554,0.0
FT10,0.15424164524421594,0.06683804627249357,0.06683804627249357,0.06426735218508997,0.0,0.4884318766066838,0.043701799485861184,0.11568123393316196
CPz,0.14121037463976946,0.14697406340057637,0.02881844380403458,0.01440922190201729,0.06628242074927954,0.05187319884726225,0.4438040345821326,0.10662824207492795
AF8,0.0058309037900874635,0.1661807580174927,0.037900874635568516,0.08746355685131195,0.0,0.14285714285714285,0.11078717201166181,0.4489795918367347
