,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.3076923076923077,0.0,0.0,0.46153846153846156,0.0,0.23076923076923078
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727
