,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.5652173913043478,0.0,0.2608695652173913,0.17391304347826086,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.4375,0.0,0.3125,0.25,0.0,0.0,0.0,0.0
P8,0.38461538461538464,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.5128205128205128
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384
