,inferiorparietal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.22018348623853212,0.0,0.14678899082568808,0.1926605504587156,0.11926605504587157,0.0,0.2018348623853211,0.11926605504587157
postcentral-lh,0.027777777777777776,0.5833333333333334,0.0,0.0,0.0,0.3333333333333333,0.027777777777777776,0.027777777777777776
postcentral-rh,0.1875,0.0,0.2,0.175,0.125,0.0,0.2,0.1125
precentral-lh,0.21212121212121213,0.0,0.1414141414141414,0.2222222222222222,0.13131313131313133,0.0,0.18181818181818182,0.1111111111111111
superiorparietal-lh,0.1348314606741573,0.0,0.10112359550561797,0.12359550561797752,0.3146067415730337,0.10112359550561797,0.11235955056179775,0.11235955056179775
superiortemporal-lh,0.0,0.18309859154929578,0.0,0.0,0.09859154929577464,0.7183098591549296,0.0,0.0
superiortemporal-rh,0.21428571428571427,0.017857142857142856,0.14285714285714285,0.1875,0.10714285714285714,0.0,0.21428571428571427,0.11607142857142858
supramarginal-lh,0.20833333333333334,0.0,0.125,0.1527777777777778,0.16666666666666666,0.0,0.18055555555555555,0.16666666666666666
