,entorhinal-lh,frontalpole-lh,fusiform-lh,parahippocampal-rh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.5661764705882353,0.04411764705882353,0.09191176470588236,0.0,0.11397058823529412,0.0,0.125,0.058823529411764705
frontalpole-lh,0.04020100502512563,0.6030150753768844,0.0,0.0,0.10552763819095477,0.19095477386934673,0.06030150753768844,0.0
fusiform-lh,0.1984126984126984,0.0,0.7857142857142857,0.015873015873015872,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.03636363636363636,0.9545454545454546,0.0,0.0,0.0,0.00909090909090909
parstriangularis-lh,0.10869565217391304,0.09130434782608696,0.0,0.0,0.6608695652173913,0.08695652173913043,0.02608695652173913,0.02608695652173913
rostralanteriorcingulate-lh,0.0,0.20958083832335328,0.0,0.0,0.11976047904191617,0.6706586826347305,0.0,0.0
temporalpole-lh,0.16161616161616163,0.0707070707070707,0.0,0.0,0.050505050505050504,0.0,0.6717171717171717,0.045454545454545456
transversetemporal-rh,0.16153846153846155,0.0,0.0,0.007692307692307693,0.03076923076923077,0.0,0.038461538461538464,0.7615384615384615
