,P3,C4,T8,FT10,AF7,C6,C2,FCz
P3,0.3675641828428303,0.18847839699436444,0.050720100187852224,0.12022542266750157,0.046963055729492796,0.07952410770194114,0.06073888541014402,0.08578584846587352
C4,0.19648666232921275,0.41509433962264153,0.06441119063109954,0.1398828887443071,0.0936890045543266,0.02081977878985036,0.015614834092387769,0.054001301236174366
T8,0.0887185104052574,0.10843373493975904,0.32420591456736036,0.10076670317634173,0.05366922234392114,0.0700985761226725,0.12048192771084337,0.13362541073384446
FT10,0.11878787878787879,0.13818181818181818,0.05696969696969697,0.3806060606060606,0.021212121212121213,0.09090909090909091,0.09515151515151515,0.09818181818181818
AF7,0.07177974434611603,0.1376597836774828,0.049164208456243856,0.035398230088495575,0.4306784660766962,0.11897738446411013,0.09636184857423795,0.0599803343166175
C6,0.07350326022525193,0.015411973918197985,0.034973325429756966,0.0942501481920569,0.06876111440426794,0.31950207468879666,0.22762299940723177,0.16597510373443983
C2,0.05159165751920966,0.009330406147091108,0.0570801317233809,0.09055982436882547,0.05323819978046103,0.20856201975850713,0.31284302963776073,0.216794731064764
FCz,0.07796610169491526,0.0423728813559322,0.06779661016949153,0.09548022598870057,0.0327683615819209,0.1638418079096045,0.2305084745762712,0.28926553672316385
