,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,P1,P5,PO7,POz,PO4,PO8,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,-0.2370680044593088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,0.0,0.0,0.0,0.0,0.26421404682274247,0.0,0.0,0.0,0.0,0.0,0.0,-0.046153846153846156,0.0,0.14715719063545152,0.0,0.0,-0.1294871794871795,0.0,0.0,-0.16025641025641027,0.0,0.0,0.0,0.05016722408026756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26421404682274247,0.0,0.0,0.0,0.0,-0.11460423634336678,0.0,0.006688963210702341,-0.04358974358974359,0.0,0.0
F3,0.0,0.110620791693817,0.0234192037470726,0.0,0.0,0.0,0.0,0.0,-0.13172603187506318,0.0,0.00234192037470726,0.0,-0.03397612488521579,0.0,0.0,-0.021120293847566574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012855831037649219,0.02274824033393333,0.0,0.0,-0.0707070707070707,-0.08356290174471992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798594847775176,0.0,0.11241217798594848,0.018285903531805175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11386593204775022
F7,0.0,0.06164383561643835,0.5237535839439311,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.00684931506849315,0.0,0.0,-0.04796511627906977,-0.1380813953488372,0.0,0.0,-0.03197674418604651,0.0,0.0,0.0,-0.23546511627906977,0.0,0.0,0.0,0.0,0.0,-0.00872093023255814,-0.00872093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08575581395348837,-0.01308139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06164383561643835,0.06164383561643835,0.0,0.0,0.0,0.0,-0.15261627906976744,0.0,0.0,0.0
FT9,0.0,0.0,0.0,-0.04813083041324884,0.03188662533215235,0.0,0.0,0.0,0.0,0.0,0.0,0.0141718334809566,-0.11698537682789652,-0.09111361079865017,0.0,0.0,0.0,0.0,-0.13176696579889424,0.0,0.0,0.0,0.0,0.0,0.0,-0.1026013245244256,0.0,0.13994685562444642,0.0,0.0,0.0,0.0,0.0,0.0,0.20814880425155005,0.0,0.0,0.16563330380868024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912311780336581,0.0,0.0,-0.03487064116985377,-0.13972168447943123,0.0,0.0,0.0,0.0,0.0141718334809566,0.0
FC5,0.0,0.0,0.0,0.07644628099173553,0.1569581444948014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012396694214876033,0.0,0.012396694214876033,0.0,0.0,0.002066115702479339,-0.008064516129032258,0.0,0.0,0.15702479338842976,-0.33064516129032256,0.0,0.002066115702479339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33064516129032256,0.0,0.0,0.0,0.002066115702479339,0.002066115702479339,0.19834710743801653,0.047520661157024795,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.08616298095575464,0.04144527098831031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044633368756641874,0.0,0.0,0.11583421891604676,0.0,0.0,0.0,0.0,0.0,0.13283740701381508,0.0,0.0,0.0,0.0,0.2252922422954304,0.0,-0.13095238095238096,0.0,0.0,-0.27380952380952384,0.0,0.0,0.0,0.08395324123273114,0.0,-0.051587301587301584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27380952380952384,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.18636363636363637,0.043548387096774166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.35454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20967741935483872,0.0,0.0,-0.1693548387096774,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18661971830985916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18661971830985916,0.0,0.0,0.0,0.0,0.0,0.0,-0.13028169014084506,-0.16901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035211267605633804,-0.13732394366197184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18661971830985916,0.0,0.0
TP9,0.0,-0.08261617900172118,0.0,0.0,0.0,0.0,0.0,0.0,0.09156541193984646,0.0,0.022304832713754646,0.0,-0.02983362019506598,0.0,0.0,-0.020654044750430294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12392426850258176,0.0,0.17825097522325092,-0.013769363166953529,-0.007370960208332,-0.0005737234652897303,0.0,0.0,0.0,-0.03442340791738382,-0.06368330464716007,0.0,-0.021801491681009755,0.3308550185873606,-0.02983362019506598,0.0,0.0,-0.09523809523809523,0.0,0.0,0.0,0.0,0.0,-0.013769363166953529,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005737234652897303,-0.08491107286288009
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4440366547610089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15768725361366623,0.0,0.04336399474375821,0.0,0.0,-0.2290748898678414,0.0,0.17608409986859397,-0.022026431718061675,0.0,0.0,0.0,0.0,0.0,0.2102496714848883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10775295663600526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
