,F7,TP9,FT10,F4,AF7,CP3,CPz,AF8
F7,0.412751677852349,0.0,0.0,0.0,0.4161073825503356,0.0,0.0,0.17114093959731544
TP9,0.0,0.9519774011299436,0.0,0.0480225988700565,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.10778443113772455,0.0,0.8922155688622755,0.0,0.0,0.0,0.0
AF7,0.26552462526766596,0.0,0.0,0.0,0.6059957173447538,0.0,0.0,0.1284796573875803
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2916666666666667,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.35119047619047616
