,FT9,FC1,FT10,AF7,AF3,CPz,AF8,AF4
FT9,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.10227272727272728,0.0,0.8977272727272727,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.4977168949771689,0.502283105022831,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.4074074074074074,0.5925925925925926,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
