,FC1,FT10,F4,AF7,AF3,CPz,AF8,AF4
FC1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.6090468497576736,0.39095315024232635,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.127495342028214,0.7460739952089434,0.0,0.0,0.0,0.1264306627628427,0.0
AF7,0.0,0.0,0.0,0.3880332560992231,0.2826768433964836,0.014174730816409976,0.0,0.31511516968788333
AF3,0.0,0.0,0.0,0.2795206678335802,0.38548539114043356,0.0,0.0006732193348592972,0.334320721691127
CPz,0.0,0.0,0.0,0.0418342719227675,0.0,0.9485116653258246,0.009654062751407884,0.0
AF8,0.0,0.0,0.14508723599632692,0.0,0.0009182736455463728,0.00795837159473523,0.8460361187633915,0.0
AF4,0.0,0.0,0.0,0.29621095750128007,0.31835637480798773,0.0,0.0,0.3854326676907322
