,FC1,FT10,F4,AF7,AF3,CPz,AF8,AF4
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.7339901477832512,0.0,0.0,0.0,0.2660098522167488,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.6285714285714286,0.0,0.0,0.37142857142857144
CPz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.07768361581920905,0.0,0.0,0.0,0.922316384180791,0.0
AF4,0.0,0.0,0.0,0.0,0.421875,0.0,0.0,0.578125
