,FT9,FC1,FT10,AF7,AF3,CPz,AF8,AF4
FT9,0.8201754385964912,0.0,0.17982456140350878,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.3023255813953488,0.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5383386581469649,0.0,0.0,0.0,0.46166134185303515
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
