,FT9,FC1,P7,FT10,AF3,CPz,C6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.600896860986547,0.0,0.0,0.3991031390134529,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.42476489028213166,0.0,0.0,0.5470219435736677,0.02821316614420063,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.14393939393939395,0.8560606060606061,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
