,FC1,FT10,F4,AF7,AF3,CPz,AF8,AF4
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.3660079051383399,0.32964426877470354,0.0,0.0,0.30434782608695654
AF3,0.0,0.0,0.0,0.3454245671887881,0.34789777411376754,0.0,0.0,0.30667765869744434
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.3336206896551724,0.32068965517241377,0.0,0.0,0.3456896551724138
