,F7,TP9,FT10,F4,AF7,CP3,CPz,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3028972783143108,0.17822651448639157,0.21422300263388938,0.0,0.0,0.0,0.30465320456540823
FT10,0.0,0.27358490566037735,0.27088948787061995,0.18194070080862534,0.0,0.0,0.0,0.27358490566037735
F4,0.0,0.2693565976008724,0.1515812431842966,0.3042529989094875,0.0,0.0,0.0,0.2748091603053435
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2838392124692371,0.16652994257588188,0.20426579163248565,0.0,0.0,0.0,0.3453650533223954
