,F7,TP9,FT10,F4,AF7,CP3,CPz,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4965986394557823,0.0,0.0,0.0,0.0,0.0,0.5034013605442177
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2730627306273063,0.0,0.0,0.0,0.0,0.0,0.7269372693726938
