,C3,F4,Fp2,AF7,C5,FC4,F6,F2
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.8395061728395061,0.16049382716049382,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.52,0.48,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.5087719298245614,0.49122807017543857
