,Fp1,FT10,F4,F8,AF7,FT7,FC4,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.375,0.3522727272727273,0.0,0.0,0.2727272727272727,0.0,0.0
F4,0.0,0.36257309941520466,0.3567251461988304,0.0,0.0,0.2807017543859649,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.3356643356643357,0.3356643356643357,0.0,0.0,0.32867132867132864,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
