,F3,FT9,TP10,T8,Fp2,FT7,AF8,AF4
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.4959349593495935,0.0,0.0,0.5040650406504065,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.51
AF8,0.0,0.0,0.0,0.4881889763779528,0.0,0.0,0.5118110236220472,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.0,0.5614035087719298
