,C3,F4,Fp2,AF7,C5,FC4,F6,F2
C3,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.4
F4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.75
