,FT10,F4,Fp2,AF7,FT7,F6,AF8,F2
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.3969465648854962,0.40458015267175573,0.1984732824427481,0.0,0.0
FT7,0.0,0.0,0.0,0.34868421052631576,0.48026315789473684,0.17105263157894737,0.0,0.0
F6,0.0,0.0,0.0,0.33766233766233766,0.33766233766233766,0.3246753246753247,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
