,F3,FT9,TP10,T8,Fp2,FT7,AF8,AF4
F3,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0
FT9,0.0,0.544,0.0,0.456,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.504424778761062,0.0,0.49557522123893805,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.09523809523809523,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
