,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,lateraloccipital-lh,parsopercularis-lh,rostralanteriorcingulate-rh,transversetemporal-lh
cuneus-lh,0.5151515151515151,0.0,0.19696969696969696,0.045454545454545456,0.0,0.19696969696969696,0.0,0.045454545454545456
frontalpole-lh,0.0,0.3469387755102041,0.0,0.0,0.11224489795918367,0.0,0.35714285714285715,0.1836734693877551
frontalpole-rh,0.12790697674418605,0.0,0.3953488372093023,0.22093023255813954,0.0,0.2558139534883721,0.0,0.0
insula-lh,0.016666666666666666,0.0,0.25,0.5666666666666667,0.08333333333333333,0.08333333333333333,0.0,0.0
lateraloccipital-lh,0.0,0.19298245614035087,0.0,0.05263157894736842,0.49122807017543857,0.0,0.19298245614035087,0.07017543859649122
parsopercularis-lh,0.16883116883116883,0.0,0.33766233766233766,0.09090909090909091,0.0,0.37662337662337664,0.0,0.025974025974025976
rostralanteriorcingulate-rh,0.0,0.3368421052631579,0.0,0.0,0.09473684210526316,0.0,0.35789473684210527,0.21052631578947367
transversetemporal-lh,0.06329113924050633,0.17721518987341772,0.0,0.0,0.02531645569620253,0.0759493670886076,0.20253164556962025,0.45569620253164556
