,bankssts-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.44285714285714284,0.04285714285714286,0.08571428571428572,0.21428571428571427,0.15714285714285714,0.05714285714285714,0.0,0.0
frontalpole-rh,0.05194805194805195,0.4805194805194805,0.3246753246753247,0.03896103896103896,0.0,0.1038961038961039,0.0,0.0
fusiform-rh,0.08888888888888889,0.23333333333333334,0.4,0.18888888888888888,0.08888888888888889,0.0,0.0,0.0
inferiortemporal-rh,0.14772727272727273,0.011363636363636364,0.14772727272727273,0.375,0.3181818181818182,0.0,0.0,0.0
parahippocampal-rh,0.13043478260869565,0.0,0.057971014492753624,0.34782608695652173,0.463768115942029,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.7037037037037037,0.0,0.07407407407407407
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.06896551724137931,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.8620689655172413
