,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1509433962264151,0.03773584905660377,0.0,0.1509433962264151,0.16981132075471697,0.16981132075471697,0.1509433962264151,0.16981132075471697
caudalanteriorcingulate-rh,0.15,0.1,0.0,0.15,0.15,0.15,0.15,0.15
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.1509433962264151,0.03773584905660377,0.0,0.1509433962264151,0.16981132075471697,0.16981132075471697,0.1509433962264151,0.16981132075471697
isthmuscingulate-rh,0.13793103448275862,0.034482758620689655,0.0,0.13793103448275862,0.2413793103448276,0.15517241379310345,0.13793103448275862,0.15517241379310345
medialorbitofrontal-rh,0.14814814814814814,0.037037037037037035,0.0,0.14814814814814814,0.18518518518518517,0.16666666666666666,0.14814814814814814,0.16666666666666666
rostralanteriorcingulate-lh,0.1509433962264151,0.03773584905660377,0.0,0.1509433962264151,0.16981132075471697,0.16981132075471697,0.1509433962264151,0.16981132075471697
rostralanteriorcingulate-rh,0.14814814814814814,0.037037037037037035,0.0,0.14814814814814814,0.18518518518518517,0.16666666666666666,0.14814814814814814,0.16666666666666666
