,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.04195804195804196,0.0,0.04895104895104895,0.0,0.0,0.04195804195804196,0.006993006993006993,0.04895104895104895,0.0,0.0,0.0,0.0,0.0,0.04895104895104895,0.013986013986013986,0.0,0.04895104895104895,0.0,0.027972027972027972,0.0,0.0,0.04895104895104895,0.04895104895104895,0.04895104895104895,0.0,0.0,0.0,0.03496503496503497,0.04195804195804196,0.0,0.0,0.0,0.02097902097902098,0.04895104895104895,0.0,0.0,0.0,0.0,0.0,0.04895104895104895,0.04895104895104895,0.0,0.013986013986013986,0.0,0.013986013986013986,0.04895104895104895,0.04895104895104895,0.0,0.02097902097902098,0.0,0.04195804195804196,0.0,0.0,0.04895104895104895,0.0,0.04195804195804196,0.0,0.0,0.0
Fz,0.0,0.02631578947368421,0.0,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.0,0.0,0.039473684210526314,0.0,0.039473684210526314,0.0,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.02631578947368421,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.039473684210526314,0.0,0.039473684210526314,0.0,0.0,0.039473684210526314,0.0,0.039473684210526314,0.0,0.039473684210526314,0.0,0.039473684210526314
F3,0.014256619144602852,0.0,0.048879837067209775,0.0,0.0,0.04276985743380855,0.014256619144602852,0.05295315682281059,0.0,0.0,0.0,0.0,0.0,0.04684317718940937,0.03054989816700611,0.0,0.05295315682281059,0.0,0.038696537678207736,0.0,0.0,0.05295315682281059,0.04480651731160896,0.020366598778004074,0.0,0.0,0.0,0.03665987780040733,0.04480651731160896,0.0,0.0,0.0,0.02240325865580448,0.04073319755600815,0.0,0.0,0.0,0.0,0.0,0.05295315682281059,0.05295315682281059,0.0,0.028513238289205704,0.0,0.012219959266802444,0.05295315682281059,0.04684317718940937,0.0,0.034623217922606926,0.0,0.04480651731160896,0.006109979633401222,0.0,0.04684317718940937,0.0,0.016293279022403257,0.0,0.0,0.0
FT9,0.0,0.0056179775280898875,0.0028089887640449437,0.042134831460674156,0.042134831460674156,0.0028089887640449437,0.0,0.0028089887640449437,0.042134831460674156,0.011235955056179775,0.03932584269662921,0.042134831460674156,0.03932584269662921,0.0,0.008426966292134831,0.03932584269662921,0.0028089887640449437,0.042134831460674156,0.0056179775280898875,0.042134831460674156,0.0449438202247191,0.0028089887640449437,0.0028089887640449437,0.0,0.042134831460674156,0.03932584269662921,0.042134831460674156,0.0028089887640449437,0.0056179775280898875,0.0,0.0,0.03089887640449438,0.0028089887640449437,0.0,0.0,0.0,0.0056179775280898875,0.0449438202247191,0.042134831460674156,0.0028089887640449437,0.0028089887640449437,0.0,0.008426966292134831,0.042134831460674156,0.0,0.0028089887640449437,0.0,0.042134831460674156,0.008426966292134831,0.011235955056179775,0.0056179775280898875,0.0056179775280898875,0.0449438202247191,0.0028089887640449437,0.042134831460674156,0.0,0.011235955056179775,0.0,0.0449438202247191
FC5,0.0,0.0029940119760479044,0.0,0.023952095808383235,0.05688622754491018,0.0,0.0,0.0,0.05389221556886228,0.005988023952095809,0.0374251497005988,0.061377245508982034,0.05239520958083832,0.0,0.0029940119760479044,0.04341317365269461,0.0,0.059880239520958084,0.0014970059880239522,0.04940119760479042,0.040419161676646706,0.0,0.0,0.0,0.0344311377245509,0.029940119760479042,0.05688622754491018,0.0,0.0014970059880239522,0.0,0.0,0.016467065868263474,0.0,0.0,0.0,0.0,0.0029940119760479044,0.040419161676646706,0.0344311377245509,0.0,0.0,0.0,0.0029940119760479044,0.05538922155688623,0.0,0.0,0.0,0.05688622754491018,0.0029940119760479044,0.005988023952095809,0.0014970059880239522,0.0014970059880239522,0.04341317365269461,0.0,0.05538922155688623,0.0,0.005988023952095809,0.0,0.058383233532934134
FC1,0.015021459227467811,0.0,0.04935622317596566,0.0,0.0,0.045064377682403435,0.015021459227467811,0.04935622317596566,0.0,0.0,0.0,0.0,0.0,0.045064377682403435,0.032188841201716736,0.0,0.04935622317596566,0.0,0.0407725321888412,0.0,0.0,0.04935622317596566,0.04721030042918455,0.017167381974248927,0.0,0.0,0.0,0.03862660944206009,0.04721030042918455,0.0,0.0,0.0,0.023605150214592276,0.04291845493562232,0.0,0.0,0.0,0.0,0.0,0.04935622317596566,0.04935622317596566,0.0,0.030042918454935622,0.0,0.012875536480686695,0.04935622317596566,0.04721030042918455,0.0,0.03648068669527897,0.0,0.04721030042918455,0.006437768240343348,0.0,0.04721030042918455,0.0,0.017167381974248927,0.0,0.0,0.0
C3,0.017543859649122806,0.0,0.04093567251461988,0.0,0.0,0.04093567251461988,0.03508771929824561,0.04093567251461988,0.0,0.0,0.0,0.0,0.0,0.04093567251461988,0.04093567251461988,0.0,0.04093567251461988,0.0,0.04093567251461988,0.0,0.0,0.04093567251461988,0.04093567251461988,0.017543859649122806,0.0,0.0,0.0,0.04093567251461988,0.04093567251461988,0.0,0.0,0.0,0.04093567251461988,0.04093567251461988,0.0,0.0,0.0,0.0,0.0,0.04093567251461988,0.04093567251461988,0.0,0.04093567251461988,0.0,0.03508771929824561,0.04093567251461988,0.04093567251461988,0.0,0.04093567251461988,0.0,0.04093567251461988,0.011695906432748537,0.0,0.04093567251461988,0.0,0.023391812865497075,0.0,0.0,0.0
T7,0.012195121951219513,0.0,0.04355400696864112,0.0,0.0,0.03832752613240418,0.012195121951219513,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.04006968641114982,0.02613240418118467,0.0,0.0627177700348432,0.0,0.033101045296167246,0.0,0.0,0.07317073170731707,0.03832752613240418,0.017421602787456445,0.0,0.0,0.0,0.0313588850174216,0.04006968641114982,0.0,0.0,0.0,0.01916376306620209,0.03484320557491289,0.0,0.0,0.0,0.0,0.0,0.0627177700348432,0.0627177700348432,0.0,0.024390243902439025,0.0,0.010452961672473868,0.07317073170731707,0.04006968641114982,0.0,0.029616724738675958,0.0,0.04006968641114982,0.005226480836236934,0.0,0.041811846689895474,0.0,0.013937282229965157,0.0,0.0,0.0
TP9,0.0,0.0031397174254317113,0.0,0.02511773940345369,0.054945054945054944,0.0,0.0,0.0,0.05337519623233909,0.006279434850863423,0.03924646781789639,0.058084772370486655,0.05180533751962323,0.0,0.0031397174254317113,0.04395604395604396,0.0,0.058084772370486655,0.0015698587127158557,0.05023547880690738,0.04081632653061224,0.0,0.0,0.0,0.03610675039246468,0.03139717425431711,0.054945054945054944,0.0,0.0015698587127158557,0.0,0.0,0.01726844583987441,0.0,0.0,0.0,0.0,0.0031397174254317113,0.04081632653061224,0.03610675039246468,0.0,0.0,0.0,0.0031397174254317113,0.054945054945054944,0.0,0.0,0.0,0.054945054945054944,0.0031397174254317113,0.006279434850863423,0.0015698587127158557,0.0015698587127158557,0.04395604395604396,0.0,0.054945054945054944,0.0,0.006279434850863423,0.0,0.058084772370486655
CP5,0.0,0.01652892561983471,0.0,0.04132231404958678,0.04132231404958678,0.0,0.0,0.0,0.04132231404958678,0.03305785123966942,0.04132231404958678,0.04132231404958678,0.04132231404958678,0.0,0.0,0.04132231404958678,0.0,0.04132231404958678,0.0,0.04132231404958678,0.04132231404958678,0.0,0.0,0.0,0.04132231404958678,0.04132231404958678,0.04132231404958678,0.0,0.0,0.0,0.0,0.04132231404958678,0.0,0.0,0.0,0.0,0.01652892561983471,0.04132231404958678,0.04132231404958678,0.0,0.0,0.0,0.0,0.04132231404958678,0.0,0.0,0.0,0.04132231404958678,0.0,0.03305785123966942,0.0,0.0,0.04132231404958678,0.0,0.04132231404958678,0.0,0.03305785123966942,0.0,0.04132231404958678
