,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.04504504504504504,0.0,0.009009009009009009,0.0,0.013513513513513514,0.04954954954954955,0.0472972972972973,0.0,0.0,0.0,0.0,0.0,0.04279279279279279,0.04954954954954955,0.04954954954954955,0.0,0.0,0.0,0.0022522522522522522,0.0,0.015765765765765764,0.018018018018018018,0.0472972972972973,0.0,0.0,0.0,0.0,0.04954954954954955,0.0472972972972973,0.04954954954954955,0.0022522522522522522,0.0,0.04954954954954955,0.0,0.04504504504504504,0.0,0.0,0.0,0.0,0.04954954954954955,0.0472972972972973,0.0,0.0,0.0,0.0,0.04954954954954955,0.0,0.0,0.04954954954954955,0.0,0.04504504504504504,0.04954954954954955,0.0,0.0,0.0,0.0,0.033783783783783786,0.0,0.04279279279279279
Fz,0.0,0.03431372549019608,0.0,0.006535947712418301,0.0,0.0,0.0,0.0392156862745098,0.03758169934640523,0.013071895424836602,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0,0.0392156862745098,0.0,0.0392156862745098,0.03594771241830065,0.0196078431372549,0.0,0.0,0.0,0.004901960784313725,0.008169934640522876,0.0392156862745098,0.024509803921568627,0.0,0.0,0.0,0.0392156862745098,0.03758169934640523,0.0,0.026143790849673203,0.0,0.0392156862745098,0.0196078431372549,0.03758169934640523,0.03758169934640523,0.0,0.0,0.0392156862745098,0.013071895424836602,0.0196078431372549,0.0392156862745098,0.0,0.03758169934640523,0.03758169934640523,0.0,0.006535947712418301,0.0,0.0,0.004901960784313725,0.029411764705882353,0.0392156862745098,0.03758169934640523,0.0,0.0392156862745098,0.0
F3,0.046511627906976744,0.0,0.03488372093023256,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.011627906976744186,0.046511627906976744,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.046511627906976744
FT9,0.0,0.03067484662576687,0.0,0.024539877300613498,0.0,0.0,0.0,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.0,0.0,0.0,0.03067484662576687,0.0,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.0,0.0,0.0,0.018404907975460124,0.024539877300613498,0.03067484662576687,0.03067484662576687,0.0,0.0,0.0,0.03067484662576687,0.03067484662576687,0.0,0.03067484662576687,0.0,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.0,0.0,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.0,0.03067484662576687,0.03067484662576687,0.0,0.024539877300613498,0.0,0.0,0.018404907975460124,0.03067484662576687,0.03067484662576687,0.03067484662576687,0.0,0.03067484662576687,0.0
FC5,0.023809523809523808,0.0,0.0,0.0,0.05357142857142857,0.05357142857142857,0.05952380952380952,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.047619047619047616,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.047619047619047616,0.0,0.0,0.0,0.0,0.041666666666666664,0.05357142857142857,0.047619047619047616,0.0,0.0,0.05357142857142857,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.05357142857142857,0.03571428571428571,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.05357142857142857,0.0,0.041666666666666664,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.02976190476190476
FC1,0.03189792663476874,0.0,0.006379585326953748,0.0,0.01594896331738437,0.05741626794258373,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.05263157894736842,0.05901116427432217,0.0,0.0,0.0,0.0,0.0,0.009569377990430622,0.01594896331738437,0.046251993620414676,0.0,0.0,0.0,0.0,0.051036682615629984,0.05741626794258373,0.05582137161084529,0.0,0.0,0.05901116427432217,0.0,0.04146730462519936,0.0,0.0,0.0,0.0,0.05901116427432217,0.03668261562998405,0.0,0.0,0.0,0.0,0.03987240829346093,0.0,0.0,0.05901116427432217,0.0,0.03827751196172249,0.05582137161084529,0.0,0.0,0.0,0.0,0.028708133971291867,0.0,0.03189792663476874
C3,0.029503105590062112,0.0,0.004658385093167702,0.0,0.015527950310559006,0.055900621118012424,0.06677018633540373,0.0,0.0,0.0,0.0,0.0,0.027950310559006212,0.049689440993788817,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.007763975155279503,0.015527950310559006,0.043478260869565216,0.0,0.0,0.0,0.0,0.04813664596273292,0.055900621118012424,0.05434782608695652,0.0,0.0,0.06677018633540373,0.0,0.040372670807453416,0.0,0.0,0.0,0.0,0.06521739130434782,0.034161490683229816,0.0,0.0,0.0,0.0,0.037267080745341616,0.0,0.0,0.06832298136645963,0.0,0.03571428571428571,0.05434782608695652,0.0,0.0,0.0,0.0,0.027950310559006212,0.0,0.029503105590062112
T7,0.00130718954248366,0.030065359477124184,0.0,0.00522875816993464,0.0,0.0,0.0,0.044444444444444446,0.032679738562091505,0.01045751633986928,0.048366013071895426,0.0457516339869281,0.00130718954248366,0.0,0.0,0.047058823529411764,0.0,0.044444444444444446,0.03398692810457516,0.01568627450980392,0.0,0.0,0.0,0.00392156862745098,0.006535947712418301,0.044444444444444446,0.0196078431372549,0.0,0.0,0.0,0.03790849673202614,0.0457516339869281,0.0,0.022222222222222223,0.0,0.0457516339869281,0.01568627450980392,0.036601307189542485,0.032679738562091505,0.0,0.0,0.0457516339869281,0.01045751633986928,0.01568627450980392,0.040522875816993466,0.0,0.036601307189542485,0.032679738562091505,0.0,0.00522875816993464,0.0,0.0,0.00392156862745098,0.023529411764705882,0.0457516339869281,0.032679738562091505,0.0,0.03529411764705882,0.0
TP9,0.0,0.03389830508474576,0.0,0.0061633281972265025,0.0,0.0,0.0,0.040061633281972264,0.03697996918335902,0.012326656394453005,0.04160246533127889,0.040061633281972264,0.0,0.0,0.0,0.040061633281972264,0.0,0.040061633281972264,0.03543913713405239,0.01848998459167951,0.0,0.0,0.0,0.004622496147919877,0.007704160246533128,0.040061633281972264,0.023112480739599383,0.0,0.0,0.0,0.03852080123266564,0.040061633281972264,0.0,0.02465331278890601,0.0,0.040061633281972264,0.01848998459167951,0.03852080123266564,0.03697996918335902,0.0,0.0,0.040061633281972264,0.012326656394453005,0.01848998459167951,0.040061633281972264,0.0,0.03852080123266564,0.03697996918335902,0.0,0.0061633281972265025,0.0,0.0,0.004622496147919877,0.02773497688751926,0.040061633281972264,0.03697996918335902,0.0,0.040061633281972264,0.0
CP5,0.0,0.03018867924528302,0.0,0.01509433962264151,0.0,0.0,0.0,0.033962264150943396,0.03018867924528302,0.026415094339622643,0.033962264150943396,0.033962264150943396,0.0,0.0,0.0,0.033962264150943396,0.0,0.033962264150943396,0.033962264150943396,0.03018867924528302,0.0,0.0,0.0,0.011320754716981131,0.018867924528301886,0.033962264150943396,0.033962264150943396,0.0,0.0,0.0,0.033962264150943396,0.03018867924528302,0.0,0.033962264150943396,0.0,0.033962264150943396,0.03018867924528302,0.03018867924528302,0.03018867924528302,0.0,0.0,0.033962264150943396,0.026415094339622643,0.03018867924528302,0.033962264150943396,0.0,0.03018867924528302,0.03018867924528302,0.0,0.01509433962264151,0.0,0.0,0.011320754716981131,0.03018867924528302,0.033962264150943396,0.033962264150943396,0.0,0.033962264150943396,0.0
CP1,0.0012254901960784314,0.028186274509803922,0.0,0.004901960784313725,0.0,0.0,0.0,0.04534313725490196,0.031862745098039214,0.00980392156862745,0.05269607843137255,0.04779411764705882,0.0012254901960784314,0.0,0.0,0.05024509803921569,0.0,0.04534313725490196,0.03308823529411765,0.014705882352941176,0.0,0.0,0.0,0.003676470588235294,0.006127450980392157,0.04534313725490196,0.01838235294117647,0.0,0.0,0.0,0.03676470588235294,0.049019607843137254,0.0,0.020833333333333332,0.0,0.04656862745098039,0.014705882352941176,0.03676470588235294,0.030637254901960783,0.0,0.0,0.04779411764705882,0.00980392156862745,0.014705882352941176,0.0392156862745098,0.0,0.03676470588235294,0.031862745098039214,0.0,0.004901960784313725,0.0,0.0,0.003676470588235294,0.022058823529411766,0.04779411764705882,0.031862745098039214,0.0,0.03431372549019608,0.0
Pz,0.001256281407035176,0.028894472361809045,0.0,0.005025125628140704,0.0,0.0,0.0,0.04522613065326633,0.031407035175879394,0.010050251256281407,0.05025125628140704,0.04648241206030151,0.001256281407035176,0.0,0.0,0.048994974874371856,0.0,0.04522613065326633,0.03391959798994975,0.01507537688442211,0.0,0.0,0.0,0.0037688442211055275,0.00628140703517588,0.04522613065326633,0.018844221105527637,0.0,0.0,0.0,0.03768844221105527,0.04773869346733668,0.0,0.02135678391959799,0.0,0.04648241206030151,0.01507537688442211,0.0364321608040201,0.031407035175879394,0.0,0.0,0.04648241206030151,0.010050251256281407,0.01507537688442211,0.04020100502512563,0.0,0.0364321608040201,0.032663316582914576,0.0,0.005025125628140704,0.0,0.0,0.0037688442211055275,0.022613065326633167,0.04648241206030151,0.032663316582914576,0.0,0.035175879396984924,0.0
P3,0.04716981132075472,0.0,0.009433962264150943,0.0,0.01179245283018868,0.049528301886792456,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,0.04481132075471698,0.049528301886792456,0.049528301886792456,0.0,0.0,0.0,0.0023584905660377358,0.0,0.01650943396226415,0.01650943396226415,0.04716981132075472,0.0,0.0,0.0,0.0,0.049528301886792456,0.04716981132075472,0.049528301886792456,0.0023584905660377358,0.0,0.049528301886792456,0.0,0.04481132075471698,0.0,0.0,0.0,0.0,0.049528301886792456,0.04716981132075472,0.0,0.0,0.0,0.0,0.049528301886792456,0.0,0.0,0.049528301886792456,0.0,0.04481132075471698,0.049528301886792456,0.0,0.0,0.0,0.0,0.0330188679245283,0.0,0.04245283018867924
P7,0.03367003367003367,0.0,0.006734006734006734,0.0,0.016835016835016835,0.05723905723905724,0.05723905723905724,0.0,0.0,0.0,0.0,0.0,0.03198653198653199,0.05218855218855219,0.05723905723905724,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.016835016835016835,0.04713804713804714,0.0,0.0,0.0,0.0,0.050505050505050504,0.05723905723905724,0.05555555555555555,0.0,0.0,0.05723905723905724,0.0,0.04208754208754209,0.0,0.0,0.0,0.0,0.05723905723905724,0.037037037037037035,0.0,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.05723905723905724,0.0,0.03872053872053872,0.05555555555555555,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.03367003367003367
O1,0.02967359050445104,0.0,0.005934718100890208,0.0,0.01483679525222552,0.05489614243323442,0.06824925816023739,0.0,0.0,0.0,0.0,0.0,0.028189910979228485,0.04896142433234421,0.06676557863501484,0.0,0.0,0.0,0.0,0.0,0.008902077151335312,0.01483679525222552,0.04302670623145401,0.0,0.0,0.0,0.0,0.04747774480712166,0.05489614243323442,0.05341246290801187,0.0,0.0,0.06824925816023739,0.0,0.03857566765578635,0.0,0.0,0.0,0.0,0.06676557863501484,0.03412462908011869,0.0,0.0,0.0,0.0,0.037091988130563795,0.0,0.0,0.06973293768545995,0.0,0.03560830860534125,0.05341246290801187,0.0,0.0,0.0,0.0,0.026706231454005934,0.0,0.02967359050445104
Oz,0.0012547051442910915,0.028858218318695106,0.0,0.005018820577164366,0.0,0.0,0.0,0.0451693851944793,0.03136762860727729,0.010037641154328732,0.05144291091593475,0.04642409033877039,0.0012547051442910915,0.0,0.0,0.04893350062735257,0.0,0.0451693851944793,0.033877038895859475,0.015056461731493099,0.0,0.0,0.0,0.0037641154328732747,0.006273525721455458,0.0451693851944793,0.018820577164366373,0.0,0.0,0.0,0.037641154328732745,0.04767879548306148,0.0,0.02132998745294856,0.0,0.04642409033877039,0.015056461731493099,0.03638644918444166,0.03136762860727729,0.0,0.0,0.04642409033877039,0.010037641154328732,0.015056461731493099,0.04015056461731493,0.0,0.03638644918444166,0.03262233375156838,0.0,0.005018820577164366,0.0,0.0,0.0037641154328732747,0.02258469259723965,0.04642409033877039,0.03262233375156838,0.0,0.03513174404015056,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.00130718954248366,0.030065359477124184,0.0,0.00522875816993464,0.0,0.0,0.0,0.044444444444444446,0.032679738562091505,0.01045751633986928,0.048366013071895426,0.0457516339869281,0.00130718954248366,0.0,0.0,0.047058823529411764,0.0,0.044444444444444446,0.03398692810457516,0.01568627450980392,0.0,0.0,0.0,0.00392156862745098,0.006535947712418301,0.044444444444444446,0.0196078431372549,0.0,0.0,0.0,0.03790849673202614,0.0457516339869281,0.0,0.022222222222222223,0.0,0.0457516339869281,0.01568627450980392,0.036601307189542485,0.032679738562091505,0.0,0.0,0.0457516339869281,0.01045751633986928,0.01568627450980392,0.040522875816993466,0.0,0.036601307189542485,0.032679738562091505,0.0,0.00522875816993464,0.0,0.0,0.00392156862745098,0.023529411764705882,0.0457516339869281,0.032679738562091505,0.0,0.03529411764705882,0.0
