,cuneus-lh,frontalpole-rh,inferiorparietal-lh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,precuneus-lh,superiorparietal-lh
cuneus-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.22158273381294963,0.06618705035971223,0.218705035971223,0.1884892086330935,0.2014388489208633,0.05467625899280575,0.04892086330935252
inferiorparietal-lh,0.0,0.10367170626349892,0.22462203023758098,0.09935205183585313,0.12742980561555076,0.08855291576673865,0.18142548596112312,0.17494600431965443
insula-rh,0.0,0.21480406386066764,0.06386066763425254,0.22351233671988388,0.18142235123367198,0.21190130624092887,0.055152394775036286,0.04934687953555878
medialorbitofrontal-lh,0.0,0.20361990950226244,0.08597285067873303,0.19457013574660634,0.23076923076923078,0.17647058823529413,0.05731523378582202,0.05128205128205128
parahippocampal-rh,0.0,0.20795107033639143,0.05963302752293578,0.21712538226299694,0.172782874617737,0.23394495412844038,0.0581039755351682,0.05045871559633028
precuneus-lh,0.0,0.09595959595959595,0.20959595959595959,0.09595959595959595,0.09595959595959595,0.09595959595959595,0.20959595959595959,0.19696969696969696
superiorparietal-lh,0.0,0.08994708994708994,0.21164021164021163,0.08994708994708994,0.08994708994708994,0.08994708994708994,0.20899470899470898,0.21957671957671956
