,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.128135593220339,0.12542372881355932,0.12745762711864406,0.12338983050847457,0.11796610169491525,0.12203389830508475,0.12745762711864406,0.128135593220339
frontalpole-rh,0.12081911262798635,0.13037542662116042,0.12218430034129693,0.13174061433447098,0.110580204778157,0.13174061433447098,0.12627986348122866,0.12627986348122866
insula-rh,0.1262660364618501,0.1262660364618501,0.12761647535449022,0.12424037812288993,0.11613774476704929,0.12288993923024984,0.12694125590817015,0.12964213369345037
lateralorbitofrontal-rh,0.12058212058212059,0.13028413028413027,0.12196812196812197,0.13167013167013167,0.1101871101871102,0.13305613305613306,0.12612612612612611,0.12612612612612611
parahippocampal-rh,0.13,0.12142857142857143,0.12857142857142856,0.11928571428571429,0.13428571428571429,0.11785714285714285,0.12357142857142857,0.125
rostralanteriorcingulate-lh,0.12053258584442887,0.13034337771548704,0.12193412754029433,0.1317449194113525,0.11002102312543798,0.13314646110721795,0.12613875262789068,0.12613875262789068
rostralanteriorcingulate-rh,0.12228260869565218,0.1297554347826087,0.12364130434782608,0.12907608695652173,0.11209239130434782,0.12771739130434784,0.12771739130434784,0.12771739130434784
transversetemporal-rh,0.1227242076871207,0.1294672960215779,0.12407282535401214,0.12811867835468643,0.11260957518543493,0.126770060687795,0.12811867835468643,0.12811867835468643
