,cuneus-lh,frontalpole-rh,inferiorparietal-lh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,precuneus-lh,superiorparietal-lh
cuneus-lh,0.2865429234338747,0.03944315545243619,0.20185614849187936,0.002320185614849188,0.027842227378190254,0.0,0.2111368909512761,0.2308584686774942
frontalpole-rh,0.07142857142857142,0.27056277056277056,0.06926406926406926,0.14502164502164502,0.22510822510822512,0.0735930735930736,0.06926406926406926,0.07575757575757576
inferiorparietal-lh,0.18009950248756218,0.03283582089552239,0.25671641791044775,0.004975124378109453,0.01691542288557214,0.025870646766169153,0.24875621890547264,0.23383084577114427
insula-rh,0.0,0.16266666666666665,0.016,0.4106666666666667,0.17866666666666667,0.216,0.005333333333333333,0.010666666666666666
medialorbitofrontal-lh,0.05463182897862233,0.25415676959619954,0.04275534441805225,0.16864608076009502,0.3182897862232779,0.07600950118764846,0.04275534441805225,0.04275534441805225
parahippocampal-rh,0.0,0.08465608465608465,0.07407407407407407,0.2037037037037037,0.07407407407407407,0.4497354497354497,0.06349206349206349,0.05026455026455026
precuneus-lh,0.18843469591226322,0.03290129611166501,0.24426719840478564,0.0009970089730807576,0.01694915254237288,0.02193419740777667,0.2522432701894317,0.24227318045862412
superiorparietal-lh,0.2050251256281407,0.034170854271356785,0.22814070351758794,0.006030150753768844,0.017085427135678392,0.017085427135678392,0.23618090452261306,0.2562814070351759
