,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh
caudalmiddlefrontal-rh,0.2,0.16363636363636364,0.0,0.0,0.2,0.21818181818181817,0.0,0.21818181818181817
inferiorparietal-rh,0.12962962962962962,0.2777777777777778,0.018518518518518517,0.037037037037037035,0.12962962962962962,0.14814814814814814,0.018518518518518517,0.24074074074074073
parsopercularis-lh,0.0,0.0,0.3442622950819672,0.3114754098360656,0.0,0.0,0.3442622950819672,0.0
parstriangularis-rh,0.0,0.0,0.34328358208955223,0.31343283582089554,0.0,0.0,0.34328358208955223,0.0
postcentral-rh,0.19607843137254902,0.17647058823529413,0.0,0.0,0.19607843137254902,0.21568627450980393,0.0,0.21568627450980393
precentral-rh,0.18867924528301888,0.18867924528301888,0.0,0.0,0.18867924528301888,0.20754716981132076,0.0,0.22641509433962265
rostralmiddlefrontal-lh,0.0,0.0,0.3442622950819672,0.3114754098360656,0.0,0.0,0.3442622950819672,0.0
superiorparietal-rh,0.16129032258064516,0.20967741935483872,0.0,0.0,0.16129032258064516,0.1774193548387097,0.0,0.2903225806451613
