,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh
caudalmiddlefrontal-rh,0.22413793103448276,0.25862068965517243,0.0,0.0,0.22413793103448276,0.0,0.034482758620689655,0.25862068965517243
inferiorparietal-rh,0.13580246913580246,0.30864197530864196,0.024691358024691357,0.024691358024691357,0.2345679012345679,0.024691358024691357,0.024691358024691357,0.2222222222222222
parsopercularis-lh,0.0,0.0,0.3,0.275,0.0,0.3,0.125,0.0
parstriangularis-rh,0.0,0.0,0.3076923076923077,0.28205128205128205,0.0,0.3076923076923077,0.10256410256410256,0.0
postcentral-rh,0.1774193548387097,0.2903225806451613,0.0,0.0,0.2903225806451613,0.0,0.03225806451612903,0.20967741935483872
rostralmiddlefrontal-lh,0.0,0.0,0.3,0.275,0.0,0.3,0.125,0.0
superiorfrontal-rh,0.08,0.08,0.12,0.08,0.08,0.12,0.36,0.08
superiorparietal-rh,0.16923076923076924,0.3076923076923077,0.0,0.0,0.2153846153846154,0.0,0.03076923076923077,0.27692307692307694
