,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh
caudalmiddlefrontal-rh,0.358974358974359,0.2564102564102564,0.0,0.0,0.16666666666666666,0.0,0.02564102564102564,0.19230769230769232
inferiorparietal-rh,0.13793103448275862,0.3448275862068966,0.022988505747126436,0.022988505747126436,0.21839080459770116,0.022988505747126436,0.022988505747126436,0.20689655172413793
parsopercularis-lh,0.0,0.0,0.34615384615384615,0.21153846153846154,0.0,0.34615384615384615,0.09615384615384616,0.0
parstriangularis-rh,0.0,0.0,0.23529411764705882,0.45098039215686275,0.0,0.23529411764705882,0.0784313725490196,0.0
postcentral-rh,0.1774193548387097,0.2903225806451613,0.0,0.0,0.2903225806451613,0.0,0.03225806451612903,0.20967741935483872
rostralmiddlefrontal-lh,0.0,0.0,0.35185185185185186,0.2037037037037037,0.0,0.35185185185185186,0.09259259259259259,0.0
superiorfrontal-rh,0.06818181818181818,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.045454545454545456,0.06818181818181818,0.6136363636363636,0.045454545454545456
superiorparietal-rh,0.16923076923076924,0.3076923076923077,0.0,0.0,0.2153846153846154,0.0,0.03076923076923077,0.27692307692307694
