,Fp1,TP9,TP10,CP2,Fp2,PO4,PO8,P6
Fp1,0.29411764705882354,0.35294117647058826,0.0,0.0,0.35294117647058826,0.0,0.0,0.0
TP9,0.20833333333333334,0.4166666666666667,0.0,0.0,0.375,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.20833333333333334,0.4166666666666667,0.0,0.0,0.375,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
