,Fp1,F7,FT9,P7,CP2,Fp2,AF7,AF8
Fp1,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118
