,Fp1,F7,FT9,P7,CP2,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.48484848484848486,0.25757575757575757,0.0,0.0,0.0,0.25757575757575757,0.0
FT9,0.0,0.3018867924528302,0.3584905660377358,0.0,0.0,0.0,0.33962264150943394,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3018867924528302,0.3584905660377358,0.0,0.0,0.0,0.33962264150943394,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
