,Fp1,F7,FT9,P7,CP2,Fp2,AF7,AF8
Fp1,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0
F7,0.047619047619047616,0.2857142857142857,0.2619047619047619,0.0,0.0,0.19047619047619047,0.21428571428571427,0.0
FT9,0.047619047619047616,0.2857142857142857,0.2619047619047619,0.0,0.0,0.19047619047619047,0.21428571428571427,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.05405405405405406,0.24324324324324326,0.24324324324324326,0.0,0.0,0.21621621621621623,0.24324324324324326,0.0
AF7,0.05128205128205128,0.2564102564102564,0.2564102564102564,0.0,0.0,0.20512820512820512,0.23076923076923078,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
