,FT9,TP9,O1,F8,Fp2,AF7,AF3,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5483870967741935,0.0,0.07741935483870968,0.0,0.0,0.06129032258064516,0.31290322580645163
O1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.26881720430107525,0.0,0.25806451612903225,0.0,0.0,0.20430107526881722,0.26881720430107525
Fp2,0.0,0.0,0.0,0.0,0.8736263736263736,0.12637362637362637,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
AF3,0.0,0.12578616352201258,0.0,0.12578616352201258,0.0,0.0,0.6226415094339622,0.12578616352201258
AF8,0.0,0.39344262295081966,0.0,0.09836065573770492,0.0,0.0,0.0778688524590164,0.430327868852459
