,TP9,P7,TP10,CP3,PO7,PO4,PO8,P6
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.6464088397790055,0.0,0.35359116022099446,0.0,0.0,0.0
CP3,0.0,0.313953488372093,0.0,0.686046511627907,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.5038759689922481,0.0,0.49612403100775193,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
