,Fp1,FT9,TP9,O1,F8,Fp2,AF7,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
TP9,0.0,0.0,0.6630434782608695,0.0,0.33695652173913043,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5079365079365079,0.0,0.49206349206349204,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2112676056338028,0.0,0.0,0.0,0.0,0.7887323943661971,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
