,Fp1,FT9,TP9,O1,F8,Fp2,AF7,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6546762589928058,0.0,0.0,0.0,0.0,0.34532374100719426,0.0
TP9,0.0,0.0,0.6630434782608695,0.0,0.33695652173913043,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.7009646302250804,0.0,0.0,0.0,0.2990353697749196
F8,0.0,0.0,0.3106796116504854,0.0,0.6893203883495146,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.0,0.3416370106761566,0.0,0.0,0.0,0.0,0.6583629893238434,0.0
PO8,0.0,0.0,0.0,0.3382899628252788,0.0,0.0,0.0,0.6617100371747212
