,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.5542857142857143,0.0,0.05714285714285714,0.0,0.22285714285714286,0.14,0.025714285714285714,0.0
entorhinal-lh,0.006711409395973154,0.5838926174496645,0.0,0.07718120805369127,0.1174496644295302,0.15100671140939598,0.0,0.06375838926174497
frontalpole-lh,0.11009174311926606,0.0,0.7477064220183486,0.0,0.10091743119266056,0.0,0.04128440366972477,0.0
frontalpole-rh,0.0,0.10384615384615385,0.0,0.6153846153846154,0.0,0.28076923076923077,0.0,0.0
rostralanteriorcingulate-lh,0.24600638977635783,0.09904153354632587,0.05750798722044728,0.0,0.5878594249201278,0.009584664536741214,0.0,0.0
rostralanteriorcingulate-rh,0.13802816901408452,0.13802816901408452,0.0,0.19436619718309858,0.016901408450704224,0.5098591549295775,0.0028169014084507044,0.0
temporalpole-lh,0.03571428571428571,0.0,0.05612244897959184,0.0,0.0,0.015306122448979591,0.8928571428571429,0.0
temporalpole-rh,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.890625
