,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
cuneus-lh,0.759090909090909,0.05909090909090909,0.0,0.02727272727272727,0.15454545454545454,0.0,0.0,0.0
cuneus-rh,0.05,0.8681818181818182,0.0,0.0,0.0,0.0,0.0,0.08181818181818182
frontalpole-lh,0.0,0.0,0.616822429906542,0.009345794392523364,0.04672897196261682,0.32710280373831774,0.0,0.0
frontalpole-rh,0.025974025974025976,0.0,0.0,0.9415584415584416,0.0,0.032467532467532464,0.0,0.0
parahippocampal-lh,0.296875,0.0,0.078125,0.0,0.625,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.26440677966101694,0.01694915254237288,0.0,0.6474576271186441,0.006779661016949152,0.06440677966101695
temporalpole-rh,0.005319148936170213,0.0,0.0,0.0,0.0,0.02127659574468085,0.8457446808510638,0.1276595744680851
transversetemporal-rh,0.0,0.08144796380090498,0.0,0.0,0.0,0.06787330316742081,0.11764705882352941,0.7330316742081447
