,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3229061553985873,0.31786074672048437,0.0,0.0,0.0,0.0,0.19677093844601412,0.16246215943491424
caudalanteriorcingulate-rh,0.31873727087576376,0.31873727087576376,0.0,0.0,0.0,0.0,0.1985743380855397,0.16395112016293278
frontalpole-lh,0.0,0.0,0.376536312849162,0.20782122905027933,0.0446927374301676,0.2759776536312849,0.0,0.09497206703910614
frontalpole-rh,0.0,0.0,0.2351421188630491,0.3281653746770026,0.10852713178294573,0.26356589147286824,0.0,0.06459948320413436
insula-rh,0.0,0.0,0.09268292682926829,0.2,0.5536585365853659,0.15365853658536585,0.0,0.0
medialorbitofrontal-rh,0.0,0.0,0.2732426303854875,0.23356009070294784,0.07369614512471655,0.3231292517006803,0.0,0.0963718820861678
rostralanteriorcingulate-lh,0.26174496644295303,0.26174496644295303,0.0,0.0,0.0,0.0,0.26040268456375837,0.21610738255033557
rostralanteriorcingulate-rh,0.1696522655426765,0.1696522655426765,0.08956796628029505,0.0547945205479452,0.0,0.08956796628029505,0.1696522655426765,0.2571127502634352
