,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.2127659574468085,0.0,0.14893617021276595,0.23404255319148937,0.1276595744680851,0.1702127659574468,0.0,0.10638297872340426
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.12307692307692308,0.0,0.35384615384615387,0.12307692307692308,0.09230769230769231,0.12307692307692308,0.0,0.18461538461538463
rostralmiddlefrontal-rh,0.20833333333333334,0.020833333333333332,0.14583333333333334,0.22916666666666666,0.125,0.16666666666666666,0.0,0.10416666666666667
superiorparietal-rh,0.1794871794871795,0.0,0.1794871794871795,0.1794871794871795,0.15384615384615385,0.1794871794871795,0.0,0.1282051282051282
superiortemporal-lh,0.15789473684210525,0.0,0.12280701754385964,0.15789473684210525,0.10526315789473684,0.2807017543859649,0.0,0.17543859649122806
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-lh,0.09836065573770492,0.0,0.22950819672131148,0.09836065573770492,0.09836065573770492,0.19672131147540983,0.0,0.2786885245901639
