,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.25773195876288657,0.17525773195876287,0.0,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.15463917525773196,0.10309278350515463
parstriangularis-rh,0.24242424242424243,0.3787878787878788,0.0,0.15151515151515152,0.0,0.0,0.22727272727272727,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,0.0
rostralmiddlefrontal-rh,0.2558139534883721,0.2558139534883721,0.0,0.23255813953488372,0.0,0.0,0.2558139534883721,0.0
superiorparietal-rh,0.10112359550561797,0.0,0.0,0.0,0.33707865168539325,0.2696629213483146,0.0,0.29213483146067415
superiortemporal-lh,0.09574468085106383,0.0,0.0,0.0,0.2553191489361702,0.3829787234042553,0.0,0.26595744680851063
superiortemporal-rh,0.24615384615384617,0.24615384615384617,0.0,0.15384615384615385,0.0,0.0,0.35384615384615387,0.0
supramarginal-lh,0.0967741935483871,0.0,0.0,0.0,0.3010752688172043,0.27956989247311825,0.0,0.3225806451612903
