,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12406015037593984,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12406015037593984,0.12406015037593984,0.12030075187969924,0.12406015037593984
parsopercularis-lh,0.12403100775193798,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.12403100775193798,0.12403100775193798,0.12015503875968993,0.12403100775193798
parstriangularis-rh,0.12406015037593984,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12406015037593984,0.12406015037593984,0.12030075187969924,0.12406015037593984
rostralmiddlefrontal-rh,0.12406015037593984,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12406015037593984,0.12406015037593984,0.12030075187969924,0.12406015037593984
superiorfrontal-lh,0.12403100775193798,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.12403100775193798,0.12403100775193798,0.12015503875968993,0.12403100775193798
superiortemporal-lh,0.12406015037593984,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12406015037593984,0.12406015037593984,0.12030075187969924,0.12406015037593984
superiortemporal-rh,0.12639405204460966,0.12267657992565056,0.12639405204460966,0.12639405204460966,0.12267657992565056,0.12639405204460966,0.12267657992565056,0.12639405204460966
supramarginal-rh,0.12406015037593984,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12406015037593984,0.12406015037593984,0.12030075187969924,0.12406015037593984
