,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13968253968253969,0.12063492063492064,0.12063492063492064,0.12063492063492064,0.12063492063492064,0.12063492063492064,0.1365079365079365,0.12063492063492064
parsopercularis-lh,0.12244897959183673,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.1292517006802721,0.11904761904761904,0.12585034013605442
parstriangularis-rh,0.12244897959183673,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.1292517006802721,0.11904761904761904,0.12585034013605442
precentral-rh,0.12244897959183673,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.1292517006802721,0.11904761904761904,0.12585034013605442
rostralmiddlefrontal-rh,0.12244897959183673,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.1292517006802721,0.11904761904761904,0.12585034013605442
superiorfrontal-lh,0.12244897959183673,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.1292517006802721,0.11904761904761904,0.12585034013605442
superiortemporal-rh,0.1423948220064725,0.11974110032362459,0.11974110032362459,0.11974110032362459,0.11974110032362459,0.11974110032362459,0.13915857605177995,0.11974110032362459
supramarginal-rh,0.12244897959183673,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.12585034013605442,0.1292517006802721,0.11904761904761904,0.12585034013605442
