,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.15010141987829614,0.10953346855983773,0.1440162271805274,0.14807302231237324,0.06896551724137931,0.09330628803245436,0.1460446247464503,0.13995943204868155
parsopercularis-lh,0.1452513966480447,0.164804469273743,0.1340782122905028,0.1424581005586592,0.06424581005586592,0.08100558659217877,0.13687150837988826,0.13128491620111732
parstriangularis-rh,0.14624505928853754,0.1007905138339921,0.15019762845849802,0.1482213438735178,0.06719367588932806,0.09288537549407115,0.15019762845849802,0.1442687747035573
rostralmiddlefrontal-rh,0.15079365079365079,0.10714285714285714,0.14484126984126985,0.1488095238095238,0.06746031746031746,0.09325396825396826,0.14682539682539683,0.14087301587301587
superiorparietal-lh,0.13127413127413126,0.0888030888030888,0.13127413127413126,0.13127413127413126,0.12355212355212356,0.13127413127413126,0.13127413127413126,0.13127413127413126
superiorparietal-rh,0.13702623906705538,0.08454810495626822,0.13702623906705538,0.13702623906705538,0.09912536443148688,0.13119533527696792,0.13702623906705538,0.13702623906705538
superiortemporal-rh,0.147117296222664,0.10337972166998012,0.147117296222664,0.14910536779324055,0.06759443339960239,0.09343936381709742,0.14910536779324055,0.14314115308151093
supramarginal-rh,0.1462925851703407,0.10020040080160321,0.14829659318637275,0.14829659318637275,0.06813627254509018,0.09418837675350701,0.15030060120240482,0.14428857715430862
