,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12156862745098039,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.12549019607843137
parsopercularis-lh,0.11406844106463879,0.12927756653992395,0.12927756653992395,0.13307984790874525,0.12167300380228137,0.12547528517110265,0.11787072243346007,0.12927756653992395
parstriangularis-rh,0.11307420494699646,0.12367491166077739,0.13074204946996468,0.13427561837455831,0.12367491166077739,0.127208480565371,0.1166077738515901,0.13074204946996468
rostralmiddlefrontal-rh,0.11510791366906475,0.12589928057553956,0.12949640287769784,0.13309352517985612,0.1223021582733813,0.12589928057553956,0.11870503597122302,0.12949640287769784
superiorparietal-lh,0.11721611721611722,0.12454212454212454,0.1282051282051282,0.1282051282051282,0.12454212454212454,0.1282051282051282,0.12087912087912088,0.1282051282051282
superiorparietal-rh,0.11552346570397112,0.1263537906137184,0.1299638989169675,0.1299638989169675,0.12274368231046931,0.1263537906137184,0.11913357400722022,0.1299638989169675
superiortemporal-rh,0.11877394636015326,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12260536398467432,0.12643678160919541
supramarginal-rh,0.11510791366906475,0.12589928057553956,0.12949640287769784,0.13309352517985612,0.1223021582733813,0.12589928057553956,0.11870503597122302,0.12949640287769784
