,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.1737991266375546,0.13973799126637554,0.034934497816593885,0.1406113537117904,0.1554585152838428,0.13973799126637554,0.13013100436681221,0.08558951965065502
frontalpole-rh,0.15704154002026344,0.1773049645390071,0.06180344478216818,0.12259371833839919,0.1408308004052685,0.12158054711246201,0.11043566362715299,0.10840932117527863
insula-rh,0.10682492581602374,0.16913946587537093,0.2314540059347181,0.08605341246290801,0.10385756676557864,0.09198813056379822,0.0712166172106825,0.1394658753709199
medialorbitofrontal-lh,0.14024896265560166,0.10705394190871369,0.027385892116182572,0.16597510373443983,0.16680497925311202,0.16348547717842324,0.15352697095435686,0.07551867219917012
medialorbitofrontal-rh,0.14661354581673305,0.11713147410358565,0.031075697211155377,0.15617529880478087,0.17051792828685258,0.1553784860557769,0.14581673306772908,0.07729083665338646
rostralanteriorcingulate-lh,0.1361771944216571,0.10500410172272355,0.02871205906480722,0.16406890894175555,0.1657095980311731,0.1689909762100082,0.15750615258408532,0.07383100902378999
rostralanteriorcingulate-rh,0.1375985977212971,0.10254163014899212,0.024539877300613498,0.16476774758983348,0.16389132340052587,0.17002629272567923,0.16652059596844873,0.07011393514460999
temporalpole-lh,0.13583815028901733,0.1546242774566474,0.07369942196531792,0.12283236994219653,0.13439306358381503,0.12138728323699421,0.1069364161849711,0.15028901734104047
