,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.1903852276345113,0.14867876472461,0.034383954154727794,0.14008277618592804,0.14422158548233047,0.10951926138172556,0.14995224450811842,0.08277618592804839
frontalpole-rh,0.16479942175641488,0.18431514275388508,0.04734369353089989,0.12504517528008674,0.13769425370437297,0.10083122515359595,0.13444163353812794,0.10552945428261655
insula-rh,0.09893307468477207,0.1251212415130941,0.41707080504364696,0.05916585838991271,0.07565470417070805,0.0504364694471387,0.061105722599418044,0.11251212415130941
medialorbitofrontal-lh,0.13628318584070798,0.10737463126843658,0.020353982300884955,0.19085545722713865,0.1648967551622419,0.14424778761061946,0.16666666666666666,0.06932153392330384
medialorbitofrontal-rh,0.1393635827931644,0.11814967589864467,0.025338833235120803,0.16205067766647024,0.1835592221567472,0.1296405421331762,0.16735415439010018,0.07454331172657631
rostralanteriorcingulate-lh,0.12250516173434274,0.10082587749483826,0.02064693737095664,0.16999311768754302,0.1548520302821748,0.19098417068134893,0.1775636613902271,0.06262904335856848
rostralanteriorcingulate-rh,0.13809658288619034,0.10900875458909913,0.02005083309799492,0.15758260378424174,0.15955944648404405,0.14430951708556905,0.20813329567918668,0.06325896639367411
temporalpole-lh,0.12593330014932802,0.1443504230960677,0.05973120955699353,0.11100049776007964,0.11996017919362867,0.08461921353907417,0.10652065704330513,0.24788451966152314
