,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.19304347826086957,0.14782608695652175,0.0,0.1373913043478261,0.1391304347826087,0.09391304347826086,0.1826086956521739,0.10608695652173913
frontalpole-rh,0.17165668662674652,0.1656686626746507,0.0,0.14171656686626746,0.14570858283433133,0.08782435129740519,0.17165668662674652,0.1157684630738523
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.10993377483443709,0.09668874172185431,0.0,0.2052980132450331,0.1695364238410596,0.1390728476821192,0.18013245033112582,0.09933774834437085
medialorbitofrontal-rh,0.12121212121212122,0.1111111111111111,0.0,0.18326118326118326,0.1919191919191919,0.113997113997114,0.17027417027417027,0.10822510822510822
rostralanteriorcingulate-lh,0.0944055944055944,0.07692307692307693,0.0,0.17832167832167833,0.13636363636363635,0.22202797202797203,0.21853146853146854,0.07342657342657342
rostralanteriorcingulate-rh,0.13466334164588528,0.1059850374064838,0.0,0.1633416458852868,0.1433915211970075,0.15211970074812967,0.22069825436408977,0.0798004987531172
temporalpole-lh,0.14065934065934066,0.13626373626373625,0.0,0.16483516483516483,0.16043956043956045,0.09230769230769231,0.14505494505494507,0.16043956043956045
