,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.4141914191419142,0.054455445544554455,0.0,0.07425742574257425,0.036303630363036306,0.23927392739273928,0.18151815181518152,0.0
frontalpole-lh,0.05555555555555555,0.3850574712643678,0.0,0.0,0.31800766283524906,0.0,0.2049808429118774,0.03639846743295019
frontalpole-rh,0.0,0.0,0.46835443037974683,0.0,0.379746835443038,0.0,0.1518987341772152,0.0
insula-lh,0.17073170731707318,0.0,0.0,0.46689895470383275,0.0,0.3310104529616725,0.0,0.0313588850174216
isthmuscingulate-rh,0.0274442538593482,0.2881646655231561,0.0548885077186964,0.0,0.38078902229845624,0.0,0.22984562607204118,0.018867924528301886
lateralorbitofrontal-lh,0.315450643776824,0.0,0.0,0.1888412017167382,0.0,0.41630901287553645,0.07939914163090128,0.0
rostralanteriorcingulate-rh,0.1648177496038035,0.179080824088748,0.022187004754358162,0.0,0.22503961965134706,0.0491283676703645,0.35974643423137875,0.0
temporalpole-rh,0.0,0.13385826771653545,0.0,0.08661417322834646,0.07086614173228346,0.0,0.0,0.7086614173228346
