,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.5317693059628543,0.04985337243401759,0.047898338220918865,0.21407624633431085,0.02932551319648094,0.11241446725317693,0.006842619745845552,0.007820136852394917
frontalpole-lh,0.04107424960505529,0.41232227488151657,0.2725118483412322,0.04660347551342812,0.0750394944707741,0.038704581358609796,0.0750394944707741,0.038704581358609796
frontalpole-rh,0.03382663847780127,0.24947145877378435,0.40169133192389006,0.05144467935165609,0.08879492600422834,0.07681465821000705,0.0507399577167019,0.047216349541930935
paracentral-lh,0.16666666666666666,0.04864433811802233,0.06140350877192982,0.3803827751196172,0.18421052631578946,0.1419457735247209,0.01674641148325359,0.0
posteriorcingulate-rh,0.015479876160990712,0.07972136222910217,0.09907120743034056,0.16795665634674922,0.5526315789473685,0.05263157894736842,0.02863777089783282,0.003869969040247678
rostralanteriorcingulate-lh,0.08257575757575758,0.037121212121212124,0.08257575757575758,0.13787878787878788,0.05606060606060606,0.47045454545454546,0.08484848484848485,0.048484848484848485
rostralanteriorcingulate-rh,0.010830324909747292,0.0776173285198556,0.05956678700361011,0.017148014440433214,0.033393501805054154,0.10830324909747292,0.5451263537906137,0.148014440433213
temporalpole-lh,0.009900990099009901,0.045104510451045104,0.0671067106710671,0.0,0.007700770077007701,0.06820682068206821,0.1782178217821782,0.6237623762376238
