,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.5384615384615384,0.03632478632478633,0.03205128205128205,0.2670940170940171,0.04487179487179487,0.06623931623931624,0.014957264957264958,0.0
frontalpole-lh,0.039647577092511016,0.46916299559471364,0.32158590308370044,0.028634361233480177,0.06607929515418502,0.0,0.03524229074889868,0.039647577092511016
frontalpole-rh,0.043256997455470736,0.3816793893129771,0.40966921119592875,0.061068702290076333,0.10432569974554708,0.0,0.0,0.0
paracentral-lh,0.21834862385321102,0.027522935779816515,0.047706422018348627,0.4,0.22201834862385322,0.08440366972477065,0.0,0.0
posteriorcingulate-rh,0.03205128205128205,0.06837606837606838,0.09188034188034189,0.24572649572649571,0.5128205128205128,0.049145299145299144,0.0,0.0
rostralanteriorcingulate-lh,0.19463087248322147,0.0,0.0,0.3221476510067114,0.16778523489932887,0.31543624161073824,0.0,0.0
rostralanteriorcingulate-rh,0.10679611650485436,0.13592233009708737,0.0,0.0,0.0,0.0,0.4854368932038835,0.27184466019417475
temporalpole-lh,0.0,0.2077922077922078,0.0,0.0,0.0,0.0,0.4025974025974026,0.38961038961038963
