,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.3916913946587537,0.0,0.03560830860534125,0.2789317507418398,0.026706231454005934,0.24925816023738873,0.0,0.017804154302670624
frontalpole-lh,0.0,0.42052313883299797,0.21730382293762576,0.0925553319919517,0.13078470824949698,0.03219315895372234,0.06237424547283702,0.04426559356136821
frontalpole-rh,0.020161290322580645,0.22983870967741934,0.3588709677419355,0.09879032258064516,0.17137096774193547,0.11290322580645161,0.008064516129032258,0.0
paracentral-lh,0.12693935119887165,0.06488011283497884,0.07193229901269393,0.36530324400564174,0.15514809590973203,0.1861777150916784,0.029619181946403384,0.0
posteriorcingulate-rh,0.008880994671403197,0.1261101243339254,0.15097690941385436,0.1811722912966252,0.3872113676731794,0.07992895204262877,0.06571936056838366,0.0
rostralanteriorcingulate-lh,0.14260249554367202,0.035650623885918005,0.10695187165775401,0.23885918003565063,0.0873440285204991,0.38859180035650626,0.0,0.0
rostralanteriorcingulate-rh,0.0030581039755351682,0.0856269113149847,0.0061162079510703364,0.0581039755351682,0.11314984709480122,0.0,0.5076452599388379,0.22629969418960244
temporalpole-lh,0.03389830508474576,0.0847457627118644,0.0,0.0,0.0,0.0,0.3008474576271186,0.5805084745762712
