,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.15384615384615385,0.11538461538461539,0.19230769230769232,0.0,0.038461538461538464,0.19230769230769232,0.19230769230769232,0.11538461538461539
inferiorparietal-rh,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.13636363636363635
postcentral-rh,0.13793103448275862,0.10344827586206896,0.1724137931034483,0.0,0.06896551724137931,0.20689655172413793,0.20689655172413793,0.10344827586206896
superiorfrontal-lh,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.35,0.35,0.3,0.0
superiorparietal-lh,0.08695652173913043,0.06521739130434782,0.10869565217391304,0.0,0.17391304347826086,0.2608695652173913,0.2391304347826087,0.06521739130434782
superiorparietal-rh,0.08695652173913043,0.06521739130434782,0.10869565217391304,0.0,0.17391304347826086,0.2608695652173913,0.2391304347826087,0.06521739130434782
supramarginal-rh,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.13636363636363635
