,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.18493150684931506,0.1404109589041096,0.0684931506849315,0.1404109589041096,0.1267123287671233,0.136986301369863,0.04794520547945205,0.1541095890410959
inferiorparietal-rh,0.14545454545454545,0.15636363636363637,0.07272727272727272,0.14545454545454545,0.13454545454545455,0.14909090909090908,0.06545454545454546,0.13090909090909092
postcentral-rh,0.10215053763440861,0.10215053763440861,0.25268817204301075,0.10752688172043011,0.15053763440860216,0.10752688172043011,0.07526881720430108,0.10215053763440861
superiorfrontal-rh,0.15384615384615385,0.14615384615384616,0.07692307692307693,0.15,0.1346153846153846,0.15,0.05384615384615385,0.1346153846153846
superiorparietal-lh,0.1366906474820144,0.1366906474820144,0.1079136690647482,0.14028776978417265,0.1618705035971223,0.1366906474820144,0.050359712230215826,0.12949640287769784
superiorparietal-rh,0.15057915057915058,0.14671814671814673,0.07722007722007722,0.15057915057915058,0.13513513513513514,0.15057915057915058,0.05405405405405406,0.13513513513513514
superiortemporal-rh,0.10852713178294573,0.13178294573643412,0.11627906976744186,0.10852713178294573,0.10852713178294573,0.10852713178294573,0.20930232558139536,0.10852713178294573
supramarginal-rh,0.15708812260536398,0.13409961685823754,0.07279693486590039,0.13409961685823754,0.13026819923371646,0.13793103448275862,0.05363984674329502,0.18007662835249041
