,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.19852941176470587,0.022058823529411766,0.14705882352941177,0.14705882352941177,0.13970588235294118,0.15441176470588236,0.16911764705882354,0.022058823529411766
inferiorparietal-rh,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
postcentral-rh,0.15833333333333333,0.03333333333333333,0.15833333333333333,0.125,0.14166666666666666,0.175,0.175,0.03333333333333333
superiorfrontal-lh,0.1678832116788321,0.0072992700729927005,0.11678832116788321,0.22627737226277372,0.13138686131386862,0.12408759124087591,0.1386861313868613,0.08759124087591241
superiorfrontal-rh,0.15126050420168066,0.0,0.12605042016806722,0.13445378151260504,0.20168067226890757,0.19327731092436976,0.19327731092436976,0.0
superiorparietal-lh,0.14492753623188406,0.021739130434782608,0.13768115942028986,0.10869565217391304,0.17391304347826086,0.1956521739130435,0.1956521739130435,0.021739130434782608
superiorparietal-rh,0.15172413793103448,0.020689655172413793,0.13793103448275862,0.1103448275862069,0.1724137931034483,0.19310344827586207,0.19310344827586207,0.020689655172413793
supramarginal-rh,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.2127659574468085,0.0,0.0851063829787234,0.0851063829787234,0.3617021276595745
